word,freq,frequency,rank,rfreq
kitty,4,NA,157,NA
madelyn,4,NA,158,NA
maggie,4,NA,159,NA
mildred,4,NA,160,NA
monica,4,NA,161,NA
natalie,4,NA,162,NA
patsy,4,NA,163,NA
rene,4,NA,164,NA
roberta,4,NA,165,NA
samantha,4,NA,166,NA
trudy,4,NA,167,NA
vivian,4,NA,168,NA
wanda,4,NA,169,NA
wilma,4,NA,170,NA
agnes,3,NA,171,NA
billie,3,NA,172,NA
carmen,3,NA,173,NA
cynthia,3,NA,174,NA
deanna,3,NA,175,NA
debra,3,NA,176,NA
deedee,3,NA,177,NA
dodie,3,NA,178,NA
doreen,3,NA,179,NA
edith,3,NA,180,NA
edna,3,NA,181,NA
eleanor,3,NA,182,NA
emma,3,NA,183,NA
eve,3,NA,184,NA
faith,3,NA,185,NA
gay,3,NA,186,NA
heather,3,NA,187,NA
holly,3,NA,188,NA
jacqueline,3,NA,189,NA
jennifer,3,NA,190,NA
josephine,3,NA,191,NA
kathleen,3,NA,192,NA
katie,3,NA,193,NA
loretta,3,NA,194,NA
marty,3,NA,195,NA
mary ellen,3,NA,196,NA
mary lou,3,NA,197,NA
matilda,3,NA,198,NA
maxine,3,NA,199,NA
melanie,3,NA,200,NA
melinda,3,NA,201,NA
melissa,3,NA,202,NA
millie,3,NA,203,NA
nina,3,NA,204,NA
norma,3,NA,205,NA
polly,3,NA,206,NA
renee,3,NA,207,NA
rochelle,3,NA,208,NA
stephanie,3,NA,209,NA
suzy,3,NA,210,NA
tammy,3,NA,211,NA
tricia,3,NA,212,NA
veronica,3,NA,213,NA
abby,2,NA,214,NA
abigail,2,NA,215,NA
adrienne,2,NA,216,NA
angela,2,NA,217,NA
angie,2,NA,218,NA
annie,2,NA,219,NA
babs,2,NA,220,NA
bev,2,NA,221,NA
bridgette,2,NA,222,NA
camile,2,NA,223,NA
cassandra,2,NA,224,NA
cherie,2,NA,225,NA
coreen,2,NA,226,NA
dana,2,NA,227,NA
danine,2,NA,228,NA
deena,2,NA,229,NA
desi,2,NA,230,NA
dora,2,NA,231,NA
elsea,2,NA,232,NA
elsie,2,NA,233,NA
elvira,2,NA,234,NA
enid,2,NA,235,NA
faye,2,NA,236,NA
frieda,2,NA,237,NA
georgette,2,NA,238,NA
geraldine,2,NA,239,NA
ginger,2,NA,240,NA
gladys,2,NA,241,NA
gretchen,2,NA,242,NA
hilda,2,NA,243,NA
hope,2,NA,244,NA
ingrid,2,NA,245,NA
isabelle,2,NA,246,NA
janette,2,NA,247,NA
janie,2,NA,248,NA
jeannine,2,NA,249,NA
johanna,2,NA,250,NA
kimberly,2,NA,251,NA
lana,2,NA,252,NA
lauren,2,NA,253,NA
libby,2,NA,254,NA
lil,2,NA,255,NA
lillian,2,NA,256,NA
lily,2,NA,257,NA
lucile,2,NA,258,NA
lynnette,2,NA,259,NA
mara,2,NA,260,NA
maureen,2,NA,261,NA
merle,2,NA,262,NA
mona,2,NA,263,NA
myra,2,NA,264,NA
olivia,2,NA,265,NA
pauline,2,NA,266,NA
pearl,2,NA,267,NA
rachel,2,NA,268,NA
resa,2,NA,269,NA
ronnie,2,NA,270,NA
rozzy,2,NA,271,NA
ruby,2,NA,272,NA
saundra,2,NA,273,NA
selene,2,NA,274,NA
shan,2,NA,275,NA
sonia,2,NA,276,NA
sonny,2,NA,277,NA
stella,2,NA,278,NA
teddy,2,NA,279,NA
thomasina,2,NA,280,NA
