word,freq,frequency,rank,rfreq
clyde,6,NA,119,NA
curt,6,NA,120,NA
dean,6,NA,121,NA
kenny,6,NA,122,NA
mac,6,NA,123,NA
sid,6,NA,124,NA
sidney,6,NA,125,NA
walter,6,NA,126,NA
abe,5,NA,127,NA
brad,5,NA,128,NA
brent,5,NA,129,NA
daniel,5,NA,130,NA
eliot,5,NA,131,NA
joel,5,NA,132,NA
matt,5,NA,133,NA
mel,5,NA,134,NA
norman,5,NA,135,NA
scott,5,NA,136,NA
stanley,5,NA,137,NA
timothy,5,NA,138,NA
adam,4,NA,139,NA
alvin,4,NA,140,NA
benjamin,4,NA,141,NA
bernie,4,NA,142,NA
butch,4,NA,143,NA
ernie,4,NA,144,NA
francis,4,NA,145,NA
gordan,4,NA,146,NA
herb,4,NA,147,NA
ira,4,NA,148,NA
jacob,4,NA,149,NA
jeffrey,4,NA,150,NA
kent,4,NA,151,NA
lawrence,4,NA,152,NA
len,4,NA,153,NA
leonard,4,NA,154,NA
marvin,4,NA,155,NA
rob,4,NA,156,NA
ronnie,4,NA,157,NA
ross,4,NA,158,NA
sonny,4,NA,159,NA
vic,4,NA,160,NA
victor,4,NA,161,NA
aaron,3,NA,162,NA
andrew,3,NA,163,NA
benny,3,NA,164,NA
bernard,3,NA,165,NA
bud,3,NA,166,NA
calvin,3,NA,167,NA
chip,3,NA,168,NA
darryl,3,NA,169,NA
duane,3,NA,170,NA
ernest,3,NA,171,NA
erwin,3,NA,172,NA
gus,3,NA,173,NA
guy,3,NA,174,NA
gregory,3,NA,175,NA
homer,3,NA,176,NA
horace,3,NA,177,NA
johnny,3,NA,178,NA
leo,3,NA,179,NA
leon,3,NA,180,NA
les,3,NA,181,NA
louie,3,NA,182,NA
lyle,3,NA,183,NA
martin,3,NA,184,NA
maurice,3,NA,185,NA
mickey,3,NA,186,NA
mitchell,3,NA,187,NA
patrick,3,NA,188,NA
ricky,3,NA,189,NA
rodney,3,NA,190,NA
terrance,3,NA,191,NA
timmy,3,NA,192,NA
vernon,3,NA,193,NA
wally,3,NA,194,NA
will,3,NA,195,NA
willy,3,NA,196,NA
adolf,2,NA,197,NA
anthony,2,NA,198,NA
brooks,2,NA,199,NA
buddy,2,NA,200,NA
cal,2,NA,201,NA
cary,2,NA,202,NA
cecil,2,NA,203,NA
christopher,2,NA,204,NA
everette,2,NA,205,NA
fritz,2,NA,206,NA
gerald,2,NA,207,NA
gill,2,NA,208,NA
hal,2,NA,209,NA
harris,2,NA,210,NA
herbert,2,NA,211,NA
howie,2,NA,212,NA
hugh,2,NA,213,NA
irving,2,NA,214,NA
jason,2,NA,215,NA
jeb,2,NA,216,NA
jimmy,2,NA,217,NA
julius,2,NA,218,NA
kim,2,NA,219,NA
lance,2,NA,220,NA
lem,2,NA,221,NA
leslie,2,NA,222,NA
lonny,2,NA,223,NA
lynn,2,NA,224,NA
manny,2,NA,225,NA
melvin,2,NA,226,NA
mick,2,NA,227,NA
moe,2,NA,228,NA
nat,2,NA,229,NA
nicholas,2,NA,230,NA
norm,2,NA,231,NA
norris,2,NA,232,NA
oscar,2,NA,233,NA
randolf,2,NA,234,NA
richie,2,NA,235,NA
ringo,2,NA,236,NA
roland,2,NA,237,NA
sammy,2,NA,238,NA
sean,2,NA,239,NA
simon,2,NA,240,NA
sylvester,2,NA,241,NA
theodore,2,NA,242,NA
tommy,2,NA,243,NA
vincent,2,NA,244,NA
zeke,2,NA,245,NA
